2,bikers stop in town .
7,man without a shirt on is guiding a large brown horse pulling a green and yellow wagon .
7,shirtless man escorts a horse pulling a carriage along a paved road .
7,shirtless man leading a horse that is pulling a carriage .
7,man leading a small horse-drawn covered wagon down a road
1,shirtless man is walking the Shetland pony and carriage down the street .
7,boy hits a ball off of a tee ball into to net .
7,child practices hitting a baseball into a net , while two adult men watch .
7,man holds a net while a boys bats a ball into it .
1,man is holding the net for the boy playing baseball .
0,people put up a batting cage .
9,small girl spins in the waves in the bright sun .
2,young girl plays in shallow water .
3,young girl wears a shirt and shorts as she plays in the ocean 's surf .
1,running through the water near the shore .
2,little girl splashes through the water .
3,girl playing trumpet in a marching band .
8,teenager plays her trumpet on the field at a game .
5,young girl wearing a blue shirt marching in a band playing a trumpet
9,playing the trumpet in a marching band
2,wearing blue shirt and black shorts plays trumped outside .
3,girl hands out Starbucks samples at a street fair .
3,Asian girl in a green hat and apron is serving drinks on a tray .
0,Starbucks barista offering up a tray of drinks
2,waitress offers complimentary tea to the patrons .
5,dressed in a green hat and apron is holding a try full of drink samples .
7,men are setting up a sledge on a snowy plain .
8,men loading items on a sled .
0,people and a sled .
9,people are standing in the snow preparing an ice fishing boat .
9,people in the snow put their gear in order .
5,child jumping into a lake in a wooded area while another child plays on the shore .
2,child jumps into the water with his sneakers on .
0,kid jumping into a pool of water .
2,boy in sneakers jumping into water .
8,man takes a leap into the water with his shoes on .
5,elderly man in a straw hat is sitting on a bench .
8,elderly man sits alone on a park bench .
5,old man in a straw hat sits on a park bench .
1,old man in the brown hat is sitting on the bench .
5,haired man in gray sweater and a straw hat sitting on a bench under a tree .
0,girls are walking across a bridge covered with wood and surrounded by trees .
2,girls walking along an arched garden pathway .
8,girls walk under an arbor on a path surrounded by trees .
5,women walking through a tunnel in a park .
0,women walk through a plant covered atrium hallway .
6,girl dressed in a red top , a red cap , and light colored shorts , sits on a rock outside .
3,little girl in a red hat and yellow flip flops sits on a rock .
3,little girl with a red hood and shirt is sitting with legs sprawled on a rock , her mouth open .
3,young girl wearing yellow flip-flops is sitting on a large boulder .
3,little girl sits on top of a rock .
9,man eats near a tent in the snow .
9,man sitting near a tent in the snow and ice .
9,mountaineer sits in the snow in front of a yellow tent under clear blue sky .
5,wearing a hooded jacket sitting on snow in front of a yellow tent .
9,man in hooded jacket sitting on snow in mountain area .
4,grey dog beside a black and white dog running in green grass .
0,dogs are wrestling in a grassy field .
6,dogs , playing in a field , wrestling with each other
0,dogs run along a grassy field while one bites the other .
0,dogs wrestle in a field .
5,man in a red shirt and glasses is bending down towards a small dog on a blanket with several stuffed animals .
5,man in a red shirt is giving toys to a small dog .
4,man is playing tug of war with his dog .
7,man playing with a black dog on a white blanket .
1,man playing with his dog on the blanket on the floor .
0,guy with a nose piercing .
5,man in a red cap with a nose ring .
0,teenage boy has a silver ring protruding from his nose .
7,picture of a man with a nose ring and a brown shirt
7,man with a nose ring and a hat .
2,man in yellow grimaces .
7,man wearing a yellow shirt with a dramatic look on his face
9,man in the yellow t-shirt is pulling a large grin on his face .
6,is a man , wearing a yellow shirt , and grimacing .
2,man is smiling very big at the camera .
5,man is standing by a group of video games in a bar .
5,man standing in a bar with a neon beer sign hanging on the wall
0,man stands next to a bank of computer gambling machines .
0,man stands next to three video game machines and a beer sign .
2,man stands next to three video machines .
4,big brown dog plays with a smaller grey dog on the grass .
4,dark brown dog is playing with the light brown dog .
2,brown dogs are running through the grass .
2,brown dogs run side by side .
9,dogs running and playing rough in the grass .
9,girl in blue is jumping on the shore as small waves approach her .
1,girl leaps into the air while standing by the ocean .
6,young , long-haired , girl on the beach , is jumping in the air .
1,girl is running into the ocean from the shore .
1,girls is jumping into the air on the beach .
0,crowd of people walk down a busy sidewalk .
9,group of different people are walking in all different directions in a city .
0,group of people walking a city street in warm weather .
9,intersection in the summer time in a city
9,in summer clothes are walking on the sidewalk of a large city .
8,big dog catches a ball on his nose
4,brown and black dog is jumping to catch a red ball .
4,brown and black dog jumps for a red ball .
2,jumps to get orange ball on his head .
4,brown and black dog is jumping up to catch a red ball .
6,blonde boys , one in a camouflage shirt and the other in blue , are having a water fight .
2,boys are squirting water guns at each other .
2,boys spraying each other with water
2,children wearing jeans squirt water at each other .
2,young boys are squirting water at each other .
7,brown dog jumping into a pool after a bloe ball .
1,dog in the air above the swimming pool .
4,dog jumps into a backyard pool .
4,tan colored dog is jumping into an outdoor pool .
4,tan colored dog leaps into the inground pool .
2,are pushing little children in red car carts .
9,boys being pushed in small car shaped strollers in a parade
9,toddlers dressed alike being pushed in plastic car strollers in a parade
2,children ride in toy cars .
9,kids being pushed in car shaped strollers in a parade .
2,boys baseball team wear their uniforms .
2,small boy smiles as he stands with others wearing the same black hats .
2,sporting their Florida Dolphin caps .
2,boys are all wearing the same baseball hats .
2,boys wearing Florida Marlins hats .
4,brown dog running through the grass and flowers .
4,dog in a field .
4,dog running in a field of grass and flowers .
